File	Start	End	English	Salish	Tags	Audio	
comox07_side1	13:18.6	13:20.3	(ok so this is uh) I've added it			Play	
comox07_side1	13:24	13:25.3	he's in jail			Play	
comox07_side1	13:28.8	13:30.3	(so this is) I arrested him			Play	
comox07_side1	13:35.5	13:40	(ok ok so this is uh) Tom hit the dog with a car			Play	
comox07_side1	13:45	13:46.4	(ok so this is uh) the name of a dog (in comox)			Play	
comox07_side1	13:52	13:55.8	(so this is) Tom broke (uh) the window with a rock			Play	
comox07_side1	14:02.5	14:05.2	(ok so this is) Major was hit by the car			Play	
comox07_side1	14:12	14:14.5	(ok so this was uh) Major was purposefully hit			Play	
comox07_side1	14:19.9	14:21.7	(so this is) Major was shot accidentally			Play	
comox07_side1	14:25	14:27	(alright so this is) he shot Major			Play	
comox07_side1	14:31.4	14:32.5	(ok ok so this is) to fell something			Play	
comox07_side1	14:36.4	14:37.5	(alright this is) it’s been felled			Play	
comox07_side1	14:42	14:45	(this is) Tom Tom [repetition] chopped down a tree			Play	
comox07_side1	14:50.5	14:53.2	(so this is T-) Tom chopped the tree down			Play	
comox07_side1	14:58	14:59.9	(so this is) the car bumped him			Play	
comox07_side1	15:06	15:07.5	(alright so this is) the top of a tree or a pole			Play	
comox07_side1	15:12	15:15.4	(ok so this is) he chopped the tree			Play	
comox07_side1	15:23.5	15:27	(this is) Tom bought [error] brought the (uh) canoe on a truck			Play	
comox07_side1	15:34.5	15:38	(so this is) Tom brought the (uh) the canoe to comox			Play	
comox07_side1	15:45.5	15:49	(ok so uh) he came from Alert Bay by water			Play	
comox07_side1	15:54.1	15:57	(ok) he came by car			Play	
comox07_side1	16:04.5	16:06	(so this is) he came from Alert bay (meaning he was born in Alert Bay)			Play	
comox07_side1	16:08.8	16:10.6	(so this is) he’s coming from Alert Bay			Play	
comox07_side1	16:14.5	16:17	(so) he came from Alert Bay yesterday			Play	
comox07_side1	16:23	16:24.1	(ok so this is) he's coming he's on the road right now			Play	
comox07_side1	16:28.4	16:30.2	(alright so this is) I'm from Alert Bay			Play	
comox07_side1	16:35	16:37.2	(then the question) Are you from Alert Bay?			Play	
comox07_side1	16:42	16:43.7	(this is) I'll come by car			Play	
comox07_side1	16:51	16:52.6	(and then) he came by car (so) he came by car [repetition]			Play	
comox07_side1	16:58.6	17:00.6	(ok so this is) the woman is barbecuing fish			Play	
comox07_side1	17:06	17:08.7	(so this is uh) all the pups are white			Play	
comox07_side1	17:14	17:15	(so this is) a dead horse			Play	
comox07_side1	17:18	17:19.3	(ok this is) the colt			Play	
comox07_side1	17:24	17:25.2	a little basket			Play	
comox07_side1	17:32	17:33.5	basket			Play	
comox07_side1	17:38.8	17:40.2	(ok so this is uh) solid work basket			Play	
comox07_side1	17:44.8	17:46	(so this is) a small solid work basket			Play	
comox07_side1	17:49.8	17:50.8	(so this is) it's washed			Play	
comox07_side1	17:55	17:56.4	(ok so this is) Lehgin [??] bay			Play	
comox07_side1	18:00.6	18:02.3	(ok so this is) they're at home			Play	
comox07_side1	18:06.8	18:08.5	(ok so this is uh) keep him at home			Play	
comox07_side1	18:15.5	18:16.7	(alright so this is uh) a fish (that uh) he’s swimming			Play	
comox07_side1	18:21	18:22.4	(so this is) let him stay here			Play	
comox07_side1	18:30.2	18:31.5	(and um) bed bed [repetition]			Play	
comox07_side1	18:35	18:36.6	(alright so this is) beds			Play	
comox07_side1	18:43	18:44.4	(alright and then uh) a little bed little bed [repetition]			Play	
comox07_side1	18:48	18:49.7	(and then ok so this is) little bed			Play	
comox07_side1	18:53	18:54.2	(so this is) he's in bed			Play	
comox07_side1	18:58.3	18:59.6	(is) I'm going to bed			Play	
comox07_side1	19:05	19:06.6	(and then) I'm lying down			Play	
comox07_side1	19:10	19:11.8	(ok so this is) put me to bed			Play	
comox07_side1	19:15.2	19:17	(alright and then) put him to bed			Play	
comox07_side1	19:24.7	19:26.4	(ok so this is) he finally put me to bed (and I was fighting not to go)			Play	
comox07_side1	19:30.6	19:31.9	(ok and) a pot belly [??]			Play	
comox07_side1	19:35.2	19:36.8	(and then) get down			Play	
comox07_side1	19:40.4	19:41.9	(so this is) get him down			Play	
comox07_side1	19:48.2	19:49.5	He's getting down.			Play	
comox07_side1	19:54	19:56.5	(so this is) the big man went to Courtney			Play	
comox07_side1	20:01.3	20:02.9	(so) his eyes are closed			Play	
comox07_side1	20:10.4	20:11.3	(so uh this is ha) black (referring to little thing black thing)			Play	
comox07_side1	20:15.2	20:16.4	(alright this is) the blackness of the night			Play	
comox07_side1	20:20.6	20:22	(ok so this is) more than one blanket			Play	
comox07_side1	20:25.1	20:26.3	(ok so this is) little blanket			Play	
comox07_side1	20:30.6	20:32.4	(yeah right so this is uh) let him bleed			Play	
comox07_side1	20:36.2	20:37.8	(alright so this is) the door is closed			Play	
comox07_side1	20:40.3	20:41.6	(and then) close the door			Play	
comox07_side1	20:45.7	20:47	(uh) open the door			Play	
comox07_side1	20:50.4	20:51.6	(and then) the door is open			Play	
comox07_side1	20:55.7	20:57.1	(yeah so this is another way to say) the door is open			Play	
comox07_side1	21:02.7	21:03.9	(ok so this is uh) blow on it			Play	
comox07_side1	21:08.4	21:10.6	(ok so this is) my hat’s blown away			Play	
comox07_side1	21:15.7	21:17.4	(ok so this is uh) they're blue			Play	
comox07_side1	21:21	21:22.3	(alright this is) a little salmon			Play	
comox07_side1	21:27	21:28.5	(alright so this is) more than one board			Play	
comox07_side1	21:31.5	21:32.8	(this is) a little bone			Play	
comox07_side1	21:36.2	21:37.3	(so this is) to be bothered			Play	
comox07_side1	21:48	21:49.9	(ok then) to be irritable (or) irascible (or) always susceptible to being bothered (heh) [synonyms]			Play	
comox07_side1	21:53.5	21:54.6	(alright so this is) to twist			Play	
comox07_side1	21:58.7	21:59.9	(alright this is) it's twisted			Play	
comox07_side1	22:04	22:05.5	(ok so this is) I twisted it accidentally			Play	
comox07_side1	22:09.3	22:10.5	(ok so this is) I have a scabby bottom			Play	
comox07_side1	22:20	22:21.2	(alright can you say) to have (uh uh a um) a rash on your rear end (then) a rashy bottom (synonyms)			Play	
comox07_side1	22:27.4	22:28.6	(ok then) to be scabby all over (alright go ahead)			Play	
comox07_side1	22:31.7	22:32.8	(so this is) a box			Play	
comox07_side1	22:35.8	22:36.9	(alright and then) boxes			Play	
comox07_side1	22:39.6	22:41	little boxes			Play	
comox07_side1	22:48	22:49.2	one little box			Play	
comox07_side1	22:52.8	22:53.8	(this is) it's broken	ƛəpɩxʷ		Play	
comox07_side1	22:58.3	22:59.6	(ok so this is) I broke it accidentally	ƛəpxʷəxʷ č		Play	
comox07_side1	23:04	23:05.4	(alright and then let’s see) my leg is broken	ƛəpxʷšɛn č		Play	
comox07_side1	23:09.5	23:11	(ok so this is) the cup is broken			Play	
comox07_side1	23:16.8	23:17.5	(ok and then then just the word) to break (glass or china)			Play	
comox07_side1	23:22.7	23:24	(and then uh let’s see) I broke it			Play	
comox07_side1	23:28	23:29	(ok so this is) to smash or wreck			Play	
comox07_side1	23:32.5	23:34.4	He broke my leg.			Play	
comox07_side1	23:43	23:44.3	Command: Smash it.			Play	
comox07_side1	23:48.4	23:49.4	smash			Play	
comox07_side1	23:54	23:55.5	I'm adzing it. [??]			Play	
comox07_side1	24:04.6	24:06	I accidentally stabbed him.			Play	
comox07_side1	24:15.5	24:16.2	That. (when you're pointing to it)			Play	
comox07_side1	24:19.5	24:21.1	Command: Add it for me.			Play	
comox07_side1	24:24.7	24:26.3	I'm going to feed him.			Play	
comox07_side1	24:29.8	24:31.1	Tom helped me.			Play	
comox07_side1	24:35.5	24:37.4	I helped Tom.			Play	
comox07_side1	24:43	24:45	Tom knows you.			Play	
comox07_side1	24:52	24:54.3	Tom knows him.			Play	
comox07_side1	24:58.2	25:00	He knows Tom.			Play	
comox07_side1	25:04.7	25:06.9	Tom knows us.			Play	
comox07_side1	25:12.3	25:14.3	Tom fed you guys.			Play	
comox07_side1	25:19.2	25:21.7	Tom called them.			Play	
comox07_side1	25:29.3	25:31.5	They called Tom.			Play	
comox07_side1	25:38.8	25:40.9	Tom is going to call.			Play	
comox07_side1	25:46.6	25:48	Tom called.			Play	
comox07_side1	25:51.2	25:53	Tom is calling.			Play	
comox07_side1	25:57.2	25:59.1	Tom might have eaten it.			Play	
comox07_side1	25:03	25:04.7	Tom might have taken it.			Play	
comox07_side1	26:10.5	26:12.5	Tom might have stolen it from me.			Play	
comox07_side1	26:17.3	26:19.3	Tom might have stolen it.			Play	
comox07_side1	26:23.2	26:24.7	Tom might have stolen it. (#2)			Play	
comox07_side1	26:28.9	26:30.7	I'm going to steal the horse.			Play	
comox07_side1	26:35.5	26:38.3	I'm going to paint the house white.			Play	
comox07_side1	26:44	26:45.7	I broke lots of lines.			Play	
comox07_side1	26:50.4	26:51.8	I broke a line.			Play	
comox07_side1	26:56.1	26:57.8	I'm having breakfast.			Play	
comox07_side1	27:02.7	27:04.3	I forced him to have breakfast.			Play	
comox07_side1	27:08.4	27:09.8	He built the fire somehow [in a bag??]			Play	
comox07_side1	27:13.9	27:14.9	He's building a fire [...??]			Play	
comox07_side1	27:20.5	27:22	I'm building a fire.			Play	
comox07_side1	27:25.9	27:27.3	small or young frogs			Play	
comox07_side1	27:30.4	27:31.7	He's burying it.			Play	
comox07_side1	27:38.7	27:39.5	It's buried.			Play	
comox07_side1	27:43.2	27:44.4	Command: Bury it.			Play	
comox07_side1	27:50.6	27:51.8	a plant			Play	
comox07_side1	27:57	27:58.9	Command: Button your shirt.			Play	
comox07_side1	28:05.7	28:07.2	square tin cans [??]			Play	
comox07_side1	28:12.4	28:13.7	canoes			Play	
comox07_side1	28:17.4	28:18.3	small canoe			Play	
comox07_side1	28:30.2	28:31.9	[a pearl... small canoe - y ??]			Play	
comox07_side1	28:36.9	28:38.5	I'm going to buy a canoe.			Play	
comox07_side1	28:42.6	28:43.7	He's playing cards.			Play	
comox07_side1	28:46.9	28:48.5	We're playing cards.			Play	
comox07_side1	28:52.6	28:54.2	We were playing cards.			Play	
comox07_side1	28:58	28:59.5	Command: Carve.			Play	
comox07_side1	29:04.4	29:05.5	Command: Carve it.			Play	
comox07_side1	29:09.3	29:10.6	yellow cedar trees			Play	
comox07_side1	29:14.2	29:15.9	We will [stop??].			Play	
comox07_side1	29:22.8	29:24.6	We'll lay together (or sleep together).			Play	
comox07_side1	29:30	29:31.3	He's chasing it. (chasing an animal)			Play	
comox07_side1	29:36.2	29:37.5	He's chasing him. (a [??])			Play	
comox07_side1	29:44	29:45.4	(ok so the last one was) He chased him. [as if he's chasing him??]			Play	
comox07_side1	29:48	29:49.3	He chased him. (#2)			Play	
comox07_side1	29:52.8	29:54	He's chased away.			Play	
comox07_side1	29:58.2	29:59.7	He's cheating him.			Play	
comox07_side1	30:03.5	30:04.7	He's cheating.			Play	
comox07_side1	30:08.9	30:10.3	He cheated me.			Play	
comox07_side1	30:14.5	30:15.7	He bit it.			Play	
comox07_side1	30:19.5	30:21.2	He's choking him.			Play	
comox07_side1	30:25	30:27.2	He must have been choked.			Play	
comox07_side1	30:36	30:37	He splits.			Play	
comox07_side1	30:39	30:40.5	He's splitting.			Play	
comox07_side1	30:44.4	30:46	He's split it.			Play	
comox07_side1	30:49.9	30:51.5	He's splitting it.			Play	
comox07_side1	30:55	30:56	It split.			Play	
comox07_side1	31:00.1	31:01.5	He split it.			Play	
comox07_side1	31:06	31:07.4	circular items [another one ??]			Play	
comox07_side1	31:15.6	31:16.8	small circular thing			Play	
comox07_side1	31:20	31:22.6	You'll hurt each other.			Play	
comox07_side1	31:32.4	31:34.9	You'll hurt each other. (#2)			Play	
comox07_side1	31:39.4	31:40.6	clams			Play	
comox07_side1	31:44.8	31:47	[moa or mollusk??]			Play	
comox07_side1	31:50	31:51.4	(#2)			Play	
comox07_side1	31:55.1	31:56	littleneck clams			Play	
comox07_side1	32:01	32:02.3	He's gutting it.			Play	
comox07_side1	32:06.9	32:07.9	It's cleaned. (or) It's gutted.			Play	
comox07_side1	32:11.6	32:13.4	He's cleaning the brush.			Play	
comox07_side1	32:18.8	32:20.7	It's been cleared (or) cleaned.			Play	
comox07_side1	32:25	32:26.4	Command: Come closer.			Play	
comox07_side1	32:31.2	32:32.5	Go across.			Play	
comox07_side1	32:35	32:36.2	[cooked 101 ??]			Play	
comox07_side1	32:40	32:41	It's gotten [golden ??].			Play	
comox07_side1	32:44.7	32:46	Cool it off.			Play	
comox07_side1	32:49.9	32:51	[Comb his hair ??]			Play	
comox07_side1	32:53.8	32:55.2	She's combing him.			Play	
comox07_side1	32:59.3	33:01.2	combs			Play	
comox07_side1	33:05	33:06.5	his combs or comb			Play	
comox07_side1	33:09.9	33:11	He was here.			Play	
comox07_side1	33:13.8	33:15.2	He'll come.			Play	
comox07_side1	33:19	33:20.2	Command: Cook it.			Play	
comox07_side1	33:24.2	33:25.7	cooking			Play	
comox07_side1	33:30.8	33:32.1	He cooked it.			Play	
comox07_side1	33:35.2	33:36.5	He cooked it. [again ??]			Play	
comox07_side1	33:40	33:41.4	He's cooking it.			Play	
comox07_side1	33:44.2	33:45.4	It's cooked.			Play	
comox07_side1	33:48.3	33:49.9	coffee			Play	
comox07_side1	33:53.5	33:55	Command: Cover it up.			Play	
comox07_side1	34:00	34:01.6	I accidentally covered it up.			Play	
comox07_side1	34:05.6	34:07	The calf. (or) The cow.			Play	
comox07_side1	34:10.3	34:12	Let him crawl.			Play	
comox07_side1	34:17.6	34:19.1	crabs - little/small [??]			Play	
comox07_side1	34:23.5	34:25.3	crabapple			Play	
comox07_side1	34:29.6	34:31	really craving			Play	
comox07_side1	34:33.8	34:35	crying [??]			Play	
comox07_side1	34:38	34:39.2	They're crying.			Play	
comox07_side1	34:43	34:44.2	They're crying/mourning.			Play	
comox07_side1	34:48.7	34:50.3	I'll cut it up.			Play	
comox07_side1	34:54.4	34:55.7	It's cut.			Play	
comox07_side1	35:00.4	35:01.9	He accidentally cut it.			Play	
comox07_side1	35:06.5	35:07.9	one yard (or) one fathom			Play	
comox07_side1	35:11.8	35:13	two fathoms			Play	
comox07_side1	35:16.4	35:17.4	three fathoms			Play	
comox07_side1	35:20.5	35:22	four fathoms			Play	
comox07_side1	35:25	35:26.3	one dollar			Play	
comox07_side1	35:29	35:30	two dollars			Play	
comox07_side1	35:32	35:33.2	three dollars			Play	
comox07_side1	35:35.5	35:36.7	four dollars			Play	
comox07_side1	35:39.7	35:40.8	five dollars			Play	
comox07_side1	35:44.6	35:46	He just got here but he's not present right at the moment.			Play	
comox07_side1	35:49.6	35:51.1	I just got here.			Play	
comox07_side1	35:55.1	35:57	Did you just get here?			Play	
comox07_side1	36:01	36:02.5	I'm going.			Play	
comox07_side1	36:06	36:06.9	I'm [...??]			Play	sped up voice file
comox07_side1	36:10	36:11.1	It's gotten cold.			Play	
comox07_side1	36:17.7	36:19.4	My feet are cold.			Play	
comox07_side1	36:22.9	36:24.4	My hands are cold.			Play	
comox07_side1	36:28.5	36:30.1	He hurt me.			Play	
comox07_side1	36:33.7	36:35.2	He hurt me accidentally.			Play	
comox07_side1	36:39.5	36:42	I told him that I was dancing.			Play	
comox07_side1	36:47.8	36:50.3	I told him that you were dancing.			Play	
comox07_side1	36:56.5	36:57.7	Tribune Bay			Play	
comox07_side1	37:00.8	37:03.5	I told you that he was dancing.			Play	
comox07_side1	37:09.7	37:13.5	I told you that [...] Xwixwaylak was the one that was dancing.			Play	
comox07_side1	37:16.2	37:18.6	I told him that we were dancing.			Play	
comox07_side1	37:22.5	37:25.4	I told him that you guys were dancing.			Play	
comox07_side1	37:27.2	37:28.8	Where have you guys been?			Play	
comox07_side1	37:36.2	37:37.7	Where have you guys gone?			Play	
comox07_side1	37:42	37:43.9	Where are you guys going?			Play	
comox07_side1	37:47.4	37:49.9	I told him they were dancing.			Play	
comox07_side1	37:52.4	37:54.2	Tom had [beaten him ??]			Play	
comox07_side1	37:58	37:59.4	He's already been bit.			Play	
comox07_side1	38:03	38:04.6	I shot that deer.			Play	
comox07_side1	38:08.8	38:10.9	That deer must have been shot.			Play	
comox07_side1	38:14.2	38:15.6	I made him [dance].			Play	
comox07_side1	38:19.5	38:20.7	father [plural ??]			Play	
comox07_side1	38:27.7	38:29	one day			Play	
comox07_side1	38:31.9	38:33	two days			Play	
comox07_side1	38:35	38:36.4	three days			Play	
comox07_side1	38:36.3	38:37.6	four days			Play	
comox07_side1	38:40.5	38:42.2	more than one person who's [deaf ??]			Play	
comox07_side1	38:46.5	38:47.6	deer (plural)			Play	
comox07_side1	38:51	38:52.5	a little farm			Play	
comox07_side1	38:55.7	38:57.2	farms			Play	
comox07_side1	39:04.1	39:05.6	brush [...??]			Play	
comox07_side1	39:10	39:11.3	Command: Dig it.			Play	
comox07_side1	39:15.5	39:17	It's dug.			Play	
comox07_side1	39:21.2	39:22.6	Command: Let him dig it.			Play	
comox07_side1	39:28.2	39:29.9	Command: Let him dive.			Play	
comox07_side1	39:32	39:33.1	He died.			Play	
comox07_side1	39:37.4	39:39.3	what I did			Play	
comox07_side1	39:42.8	39:44	I'm going to do it.			Play	
comox07_side1	39:47.7	39:49.2	It's been done again.			Play	
comox07_side1	39:52.3	39:53.5	door [to an apartment ??]			Play	
comox07_side1	39:57	39:58.7	I'm going downstream.			Play	
comox07_side1	40:01.6	40:03.4	Let him go downstream.			Play	
comox07_side1	40:07.2	40:09.1	Take it downstream.			Play	
comox07_side1	40:13.4	40:15.3	He's going downstream.			Play	
comox07_side1	40:21.7	40:23.3	He's gone to the downstream end.			Play	
comox07_side1	40:27	40:28.5	He's dragging it.			Play	
comox07_side1	40:32	40:33.7	He dragged it away.			Play	
comox07_side1	40:38	40:39.3	drifting			Play	
comox07_side1	40:43.5	40:45	He must have drifted it away.			Play	
comox07_side1	40:48.8	40:50	It drifted away.			Play	
comox07_side1	40:53.4	40:54.8	drinking			Play	
comox07_side1	40:57.7	40:59	Command: Drink it.			Play	
comox07_side1	41:02.4	41:04	Command: Give me a drink.			Play	
comox07_side1	41:09	41:12	It's dripping on me. (or) [I'm right on it dripping ??]			Play	
comox07_side1	41:14.2	41:16.3	It's still dripping.			Play	
comox07_side1	41:19.6	41:21.5	It's been dripping. [apparently not correct]			Play	
comox07_side1	41:24.9	41:26.5	It's been dripping.			Play	
comox07_side1	41:30.2	41:31.4	It's dripping.			Play	
comox07_side1	41:35	41:37	It's dripping on me.			Play	
comox07_side1	41:40.4	41:41.5	Drop it.			Play	
comox07_side1	41:44.6	41:45.9	dropping			Play	
comox07_side1	41:48.5	41:49.8	falling			Play	
comox07_side1	41:53	41:54.5	He dropped it.			Play	
comox07_side1	41:59.2	42:00.5	He dropped it. [#2 is this true?]			Play	
comox07_side1	42:04.7	42:06.1	any kind of little bird			Play	
comox07_side1	42:10	42:11.3	ducks			Play	
comox07_side1	42:17	42:18.5	He threw it away by mistake.			Play	
comox07_side1	42:22.9	42:25.5	He asked me to dance.			Play	
comox07_side1	42:30.1	42:32.5	He wants me to dance.			Play	
comox07_side1	42:37.9	42:39.9	He accidentally pushed me flat on my back.			Play	
comox07_side1	42:45	42:46.2	I fell down.			Play	
comox07_side1	42:51	42:52.3	He fell down.			Play	
comox07_side1	42:56.4	42:58.3	I fell flat on my stomach.			Play	
comox07_side1	43:02.9	43:05.4	I fell headdown.			Play	
comox07_side1	43:09.2	43:10.1	feet			Play	
comox07_side1	43:15.5	43:16.6	It's getting deeper.			Play	
comox07_side1	43:19.8	43:21	shallow			Play	
comox07_side1	43:25.8	43:27.3	a different [...??]			Play	
comox07_side1	43:31	43:32.8	It's getting dark.			Play	
comox07_side1	43:36.7	43:38.5	He's cheating him.			Play	
comox07_side1	43:42.9	43:44.8	He shot it for me.			Play	
comox07_side1	43:51.3	43:54.5	He shot you for me.			Play	
comox07_side1	43:56.8	43:58.4	He wrote it for me.			Play	
comox07_side1	44:02.1	44:03	a letter			Play	
comox07_side1	44:07.3	44:10.8	I got the letter that Thomas wrote me.			Play	
comox07_side1	44:14.1	44:19	I told you that he wouldn't let you dig.			Play	
comox07_side1	44:20.9	44:23.6	He let you go.			Play	
comox07_side1	44:27.9	44:29.5	He accidentally caused me pain.			Play	
comox07_side1	44:33.8	44:35.5	my former [eagle ??]			Play	
comox07_side1	44:39.3	44:40.7	[eagle ??]			Play	
comox07_side1	44:45	44:46.5	more than one ear			Play	
comox07_side1	44:50.2	44:52.1	earrings			Play	
comox07_side1	44:56	44:57.7	eggs			Play	
comox07_side1	45:01.7	45:03.2	Command: Empty it.			Play	
comox07_side1	45:07	45:08.8	We're training.			Play	
comox07_side1	45:12.3	45:13.9	eyes			Play	
comox07_side1	45:17.4	45:19.1	eyebrows			Play	
comox07_side1	45:22.8	45:24.2	Command: Turn this way.			Play	
comox07_side1	45:27.2	45:28.5	falling			Play	
comox07_side1	45:32	45:33.5	He dropped it in the water.			Play	
comox07_side1	45:37.2	45:39.4	My house is far.			Play	
comox07_side1	45:43.9	45:45.2	play			Play	
comox07_side1	45:48.5	45:49.6	fern			Play	
comox07_side1	45:54	45:55.5	a field full of ferns			Play	
comox07_side1	46:02.36	46:04	a grassy field			Play	
comox07_side1	46:07	46:08.8	I cut it in half.			Play	
comox07_side1	46:12.1	46:13.6	swamp			Play	
comox07_side1	46:21.6	46:22.9	a meadow (or) valley (or) clearing in the woods			Play	
comox07_side1	46:26.5	46:27.9	he said			Play	
comox07_side1	46:30.9	46:32.3	expensive			Play	
comox07_side1	46:36.8	46:38.1	It's lost (or) gone (or) vanished.			Play	
comox07_side1	46:41.4	46:42.9	Thomas is lost.			Play	
comox07_side1	46:46.8	46:48.4	I'm going on a trip.			Play	
comox07_side1	46:52.5	46:53.4	the trip			Play	
comox07_side1	46:56.2	46:58.9	Get ready. We're going on a trip.			Play	
comox07_side1	47:03.5	47:04.6	very steep (or) vertical			Play	
comox08_side1	00:09		(okay and that's) paddling a canoe [post translation]				
comox08_side1	23:40		high-bowed canoe or war canoe, they use them for racing now				
comox08_side1	23:46		(okay so this is) he's building a canoe				
comox08_side1	23:53		(so this is) I'm going for a pleasure-ride in a canoe				
comox08_side1	24:11		(this is the order) paddle	hɛwčɩs gə			
comox08_side1	24:17		(okay so this is) paddle				
comox08_side1	24:22		(this is) fight				
comox08_side1	24:26		to ride on a horse				
comox08_side1	24:34		(word for) rope				
comox08_side1	24:39		an animal trap				
comox08_side1	24:44		(so this is the word for) oars				
comox08_side1	24:49		(this is) carving				
comox08_side1	24:55		to cut with a knife				
comox08_side1	25:00		(this is the order) cut it				
comox08_side1	25:12		(so this is the word just) tie				
comox08_side1	25:17		(this is the word for) dense woods				
comox08_side1	25:27		(this is the word) tie				
comox08_side1	25:32		(and this is) dense woods				
comox08_side1	25:38		(so this is just the short form for) house				
comox08_side1	25:46		(alright, then this is) making				
comox08_side1	25:56		(so this is) they are fighting				
comox08_side1	26:04		(this is) they've been fighting for a long time				
comox08_side1	26:19		(alright and this is) war, warring				
comox08_side1	26:21		(okay so this is) for a long time				
comox08_side1	26:26		to ride				
comox08_side1	26:37		(that's the word for) horse [post translation]				
comox08_side1	26:39		(then the word for) carving				
comox08_side1	26:48		(so this is another word for) carving				
comox08_side1	26:56		(this is the word for) tree, big tree				
comox08_side1	27:02		(so this is) lots of trees				
comox08_side1	27:08		(this is) woods				
comox08_side1	27:15		(this is) way back				
comox08_side1	27:22		(and then) I'm going to the woods				
comox08_side1	27:36		(okay so this is) I'm going to the woods again				
comox08_side1	27:48		(this is) I'm going in the house (to go inside)				
comox08_side1	28:07		(then this is the word for) mountain				
comox08_side1	28:15		(and then the word for) hill				
comox08_side1	28:25		(this is) I'm going up on the hill				
comox08_side1	28:33		(and this is) I'm going behind the house				
comox08_side1	28:50		(this is an alternate way of saying) I'm going behind the house				
comox08_side1	29:03		(this is) the other side				
comox08_side1	29:11		(this is) I'm going to the other side of the hill				
comox08_side1	29:23		(so this is) I'm going around the hill				
comox08_side1	29:32		(this is) I'm going to walk into the brush, walk through the brush				
comox08_side1	29:41		(this is) we are going to Courtenay				
comox08_side1	29:47		(okay and then the next is) are you going to Courtenay?				
comox08_side1	29:58		I want to go				
comox08_side1	30:08		I'm going along				
comox08_side1	30:16		I’m going along				
comox08_side1	30:23		(one more time, this is) we are going along				
comox08_side1	30:30		(now) he's going to Courtenay				
comox08_side1	30:42		(and then) they are going to Courtenay				
comox08_side1	30:52		(alright, then ) are you going to Courtenay?				
comox08_side1	31:00		(so this is) are all of you going to Courtenay?				
comox08_side1	31:11		(then) a log, or a tree, or a tree trunk				
comox08_side1	31:23		(then the word for) driftwood				
comox08_side1	31:30		(this is) I'm going under the house				
comox08_side1	31:38		(then the word for) bed				
comox08_side1	31:44		(okay) I'm going under the bed				
comox08_side1	31:53		(this is another way to say it) I'm going under the bed				
comox08_side1	32:03		(okay so this is the word for) basket				
comox08_side1	32:09		(and then another word for) basket				
comox08_side1	32:14		(and then the word for) box				
comox08_side1	32:19		(alright, and then a) picking basket				
comox08_side1	32:29		(and then) to pick berries				
comox08_side1	32:36		(and then the word for) cradle				
comox08_side1	32:43		(and then the word for) blanket				
comox08_side1	32:52		to braid it				
comox08_side1	33:05		(this is the order) braid it				
comox08_side1	33:12		(and then) human hair, or anything's hair, not fur				
comox08_side1	33:24		(okay so this is a word for) dried meat				
comox08_side1	33:31		(okay, and then just) meat (in general terms)				
comox08_side1	33:34		(then) any fish				
comox08_side1	33:38		(and then) dried fish				
comox08_side1	33:54		(so this is) sewing				
comox08_side1	33:59		(okay so this is) I'm roasting it				
comox08_side1	34:05		(this is the order) roast it				
comox08_side1	34:14		(and then the word) to weave a mat				
comox08_side1	34:25		(okay, so this is the word for) high				
comox08_side1	34:30		(and then) low, or below				
comox08_side1	34:35		(and then) deep				
comox08_side1	34:40		(okay, the word for) river	q̓ʷət̓əm			
comox08_side1	34:44		(then) downstream				
comox08_side1	34:48		(this is) to go downstream, and you only use it when you're in a boat	ʔaqʷɛyɩš cəm			
comox08_side1	34:58		(okay, so this is) upstream				
comox08_side1	35:07		(okay, so this is the word for) beach				
comox08_side1	35:12		(this is) up away from the water				
comox08_side1	35:18		(so this is) I'm going away from the water				
comox08_side1	35:25		(okay so this is) the midday meal				
comox08_side1	35:39		(that's) I'm going to have lunch [post translation]				
comox08_side1	35:43		(and then) the evening meal				
comox08_side1	35:53		(and then) the morning meal				
comox08_side1	36:06		(and then the word for) night				
comox08_side1	36:12		(alright, and then the word for) morning				
comox08_side1	36:18		(this is the word for) far, far away				
comox08_side1	36:24		(so we have two words for) near (first)				
comox08_side1	36:29		(alright and then the second one)				
comox08_side1	36:40		(okay so this is the word for) right hand				
comox08_side1	36:50		(this is) left hand				
comox08_side1	36:55		(this is the word for) left				
comox08_side1	37:01		(and then the word for) right				
comox08_side1	37:07		(okay this is) this one				
comox08_side1	37:11		(alright and then) that one				
comox08_side1	37:17		(okay so this means) over there				
comox08_side1	37:25		(okay this means) to be inside; He is inside				
comox08_side1	37:32		(so this means) I'm going inside				
comox08_side1	37:40		(okay this means) I was at Courtenay				
comox08_side1	37:46		(so this is) I'm at home	ʔamot č ʔot			
comox08_side1	37:53		(so this is) I was at home	ʔamotoɬ č ʔot			
comox08_side1	38:01		(this is the short form) where?				
comox08_side1	38:08		(and then this is) where is it?				
comox08_side1	38:19		(that's) summer [post translation]				
comox08_side1	38:20		(then) spring				
comox08_side1	38:25		(alright, and then) winter	sotɩč			
comox08_side1	38:30		(and then) fall				
comox08_side1	38:35		(and then, say) it's fall				
comox08_side1	38:43		(so this is the word for) cloud				
comox08_side1	38:49		(so this is the word for) creek, or a small river				
comox08_side1	38:57		(okay the first one is) leaking, or dripping				
comox08_side1	39:04		(and the second one is just) leak, or drip				
comox08_side1	39:13		(okay so the first is the word for) ground, or soil or dirt				
